ID,date,history,reopenings,comments,numWords,score1,score2
ZOOKEEPER-2828,2017-06-30,,0,0,2,1,-1
ZOOKEEPER-2827,2017-06-28,,0,3,377,1,-2
ZOOKEEPER-2826,2017-06-28,,0,4,411,2,-2
ZOOKEEPER-2825,2017-06-28,,0,15,1467,2,-2
ZOOKEEPER-2824,2017-06-28,"Date: 2018-02-01T15:27:50.060-08:00, From: Open To: Resolved",0,17,1070,4,-2
ZOOKEEPER-2823,2017-06-27,,0,2,253,1,-2
ZOOKEEPER-2822,2017-06-27,,0,2,228,1,-2
ZOOKEEPER-2821,2017-06-26,,0,4,508,2,-2
ZOOKEEPER-2820,2017-06-26,,0,0,2,1,-1
ZOOKEEPER-2819,2017-06-23,"Date: 2017-07-06T09:49:16.164-07:00, From: Open To: Resolved",0,45,11654,3,-2
ZOOKEEPER-2818,2017-06-22,"Date: 2017-07-03T22:56:59.642-07:00, From: Open To: Resolved",0,16,1598,2,-2
ZOOKEEPER-2817,2017-06-22,,0,1,157,2,-1
ZOOKEEPER-2816,2017-06-21,"Date: 2017-06-25T15:16:32.372-07:00, From: Open To: Resolved",0,6,78,1,-1
ZOOKEEPER-2815,2017-06-21,"Date: 2017-06-25T15:07:43.695-07:00, From: Open To: Resolved",0,8,106,2,-1
ZOOKEEPER-2814,2017-06-21,,0,24,3209,1,-4
ZOOKEEPER-2813,2017-06-19,,0,0,2,1,-1
ZOOKEEPER-2812,2017-06-19,,0,0,2,1,-1
ZOOKEEPER-2811,2017-06-18,"Date: 2017-07-06T09:53:36.962-07:00, From: Open To: Resolved",0,5,275,1,-2
ZOOKEEPER-2810,2017-06-16,,0,0,2,1,-1
ZOOKEEPER-2809,2017-06-16,"Date: 2017-08-24T08:28:24.320-07:00, From: Open To: In ProgressDate: 2017-09-01T05:28:07.938-07:00, From: In Progress To: Patch AvailableDate: 2017-09-11T15:08:10.680-07:00, From: Patch Available To: Resolved",0,12,1047,1,-2
ZOOKEEPER-2808,2017-06-15,"Date: 2017-06-18T10:23:34.328-07:00, From: Open To: Resolved",0,10,377,2,-2
ZOOKEEPER-2807,2017-06-13,,0,29,5219,4,-3
ZOOKEEPER-2806,2017-06-13,"Date: 2018-03-26T11:27:05.262-07:00, From: Open To: Resolved",0,11,968,3,-2
ZOOKEEPER-2805,2017-06-09,"Date: 2017-06-12T16:29:14.213-07:00, From: Open To: Resolved",0,1,52,1,-1
ZOOKEEPER-2804,2017-06-09,"Date: 2017-08-18T14:39:57.370-07:00, From: Open To: Resolved",0,38,2658,2,-2
ZOOKEEPER-2803,2017-06-08,"Date: 2017-06-09T14:23:44.758-07:00, From: Open To: Resolved",0,3,228,3,-2
ZOOKEEPER-2802,2017-06-07,,0,3,68,1,-3
ZOOKEEPER-2801,2017-06-05,,0,11,979,3,-2
ZOOKEEPER-2800,2017-06-05,,0,9,347,4,-2
ZOOKEEPER-2799,2017-06-02,,0,1,71,4,-1
ZOOKEEPER-2798,2017-06-01,"Date: 2017-06-08T08:54:27.684-07:00, From: Open To: Resolved",0,13,926,3,-2
ZOOKEEPER-2797,2017-05-30,"Date: 2017-05-31T20:46:18.794-07:00, From: Open To: Resolved",0,16,770,3,-2
ZOOKEEPER-2796,2017-05-30,"Date: 2017-05-30T10:44:24.766-07:00, From: Open To: Resolved",0,5,242,1,-2
ZOOKEEPER-2795,2017-05-30,"Date: 2017-11-21T09:39:44.028-08:00, From: Open To: Resolved",0,11,765,4,-3
ZOOKEEPER-2794,2017-05-29,,0,0,2,1,-1
ZOOKEEPER-2793,2017-05-29,,0,10,1312,3,-3
ZOOKEEPER-2792,2017-05-29,"Date: 2017-07-24T10:40:03.838-07:00, From: Open To: Resolved",0,26,1908,3,-2
ZOOKEEPER-2791,2017-05-24,,0,1,173,4,-2
ZOOKEEPER-2790,2017-05-24,,0,4,367,4,-1
ZOOKEEPER-2789,2017-05-22,,0,32,2843,3,-3
ZOOKEEPER-2788,2017-05-21,"Date: 2017-05-31T20:56:16.970-07:00, From: Open To: Resolved",0,12,611,4,-2
ZOOKEEPER-2787,2017-05-20,,0,0,2,1,-1
ZOOKEEPER-2786,2017-05-19,"Date: 2017-06-15T15:36:17.880-07:00, From: Open To: ResolvedDate: 2017-06-19T13:14:27.354-07:00, From: Resolved To: ReopenedDate: 2017-06-30T13:44:15.135-07:00, From: Reopened To: ResolvedDate: 2017-07-13T13:35:40.324-07:00, From: Resolved To: ReopenedDate: 2017-08-09T11:31:48.134-07:00, From: Reopened To: Resolved",2,34,2043,4,-2
ZOOKEEPER-2785,2017-05-17,"Date: 2017-05-18T14:15:23.923-07:00, From: Open To: Resolved",0,9,348,2,-2
ZOOKEEPER-2784,2017-05-15,,0,53,4819,3,-3
ZOOKEEPER-2783,2017-05-12,"Date: 2017-06-11T11:59:46.172-07:00, From: Open To: Resolved",0,3,79,1,-1
ZOOKEEPER-2782,2017-05-12,,0,0,2,1,-1
ZOOKEEPER-2781,2017-05-11,,0,6,991,3,-2
ZOOKEEPER-2780,2017-05-11,,0,0,2,1,-1
ZOOKEEPER-2779,2017-05-09,,0,33,3481,3,-3
ZOOKEEPER-2778,2017-05-05,,0,8,662,3,-2
ZOOKEEPER-2777,2017-05-05,"Date: 2017-09-11T14:29:38.842-07:00, From: Open To: Resolved",0,35,2986,2,-4
ZOOKEEPER-2776,2017-05-05,,0,0,2,1,-1
ZOOKEEPER-2775,2017-05-04,"Date: 2017-05-14T20:58:25.452-07:00, From: Open To: Patch AvailableDate: 2017-06-12T16:18:39.072-07:00, From: Patch Available To: Resolved",0,42,4840,2,-3
ZOOKEEPER-2774,2017-05-03,"Date: 2017-05-18T14:31:31.424-07:00, From: Open To: Resolved",0,24,1357,2,-2
